1417965211.397;1;3;538428031
1417965271.523;1;3;538428057
1417965271.6;30;1;1
1417965331.6;1;3;538428083
1417965331.6;30;1;2
1417965391.763;1;3;538428110
1417965391.763;30;1;1
1417965451.872;1;3;538428148
1417965451.872;30;1;2
1417965452.048;66;1;254.5
1417965512.048;1;3;538428192
1417965512.048;30;1;1
1417965512.048;66;1;217.5
1417965556.854;1;3;538428212
1417965556.854;30;1;1
1417965556.854;66;1;217.5
1417965614.274;1;3;538428254
1417965614.274;30;1;1
1417965614.274;66;1;217.5
1417965638.672;58;2;1
1417965674.491;1;3;538428295
1417965734.675;1;3;538428337
1417965794.772;1;3;538428379
1417965794.84;30;1;1
1417965838.606;58;2;0
1417965854.84;1;3;538428417
1417965854.84;30;1;2
1417965914.988;1;3;538428454
1417965914.988;30;1;1
1417965975.067;1;3;538428492
1417965975.067;30;1;2
1417966035.183;1;3;538428545
1417966035.183;30;1;1
1417966068.532;58;2;1
1417966095.329;1;3;538428606
1417966095.329;30;1;2
1417966155.484;1;3;538428666
1417966155.484;30;1;1
1417966155.547;66;1;217.5
1417966215.547;1;3;538428705
1417966215.547;66;1;218.5
1417966262.782;1;3;538428737
1417966262.782;30;1;1
1417966262.782;66;1;218.5
1417966318.487;58;2;0
1417966323.05;1;3;538428758
1417966383.143;1;3;538428776
1417966383.251;66;1;218.5
1417966443.251;1;3;538428794
1417966443.251;66;1;195.5
1417966503.396;1;3;538428812
1417966563.551;1;3;538428830
1417966563.682;30;1;1
1417966623.682;1;3;538428851
1417966623.682;30;1;2
1417966683.783;1;3;538428870
1417966683.783;30;1;1
1417966718.442;58;2;1
1417966743.858;1;3;538428888
1417966743.858;30;1;2
1417966803.941;1;3;538428927
1417966803.994;30;1;2
1417966863.994;1;3;538428967
1417966863.994;30;1;1
1417966864.082;66;1;195.5
1417966924.082;1;3;538428990
1417966924.082;66;1;193
1417966978.404;58;2;0
1417966984.211;1;3;538429018
1417967044.275;1;3;538429045
1417967104.385;1;3;538429075
1417967104.54;30;1;1
1417967164.54;1;3;538429109
1417967164.54;30;1;2
1417967224.638;1;3;538429141
1417967224.638;30;1;1
1417967284.687;1;3;538429172
1417967298.527;58;2;1
1417967344.808;1;3;538429206
1417967404.91;1;3;538429279
1417967465.025;1;3;538429338
1417967465.103;30;1;1
1417967525.103;1;3;538429370
1417967525.103;30;1;2
1417967548.496;58;2;0
1417967585.209;1;3;538429400
1417967585.209;30;1;1
1417967585.301;66;1;193
1417967645.301;1;3;538429429
1417967645.301;66;1;127
1417967645.365;30;1;1
1417967705.365;1;3;538429459
1417967705.365;30;1;2
1417967765.565;1;3;538429496
1417967768.482;58;2;1
1417967825.694;1;3;538429526
1417967885.792;1;3;538429555
1417967885.884;30;1;2
1417967945.884;1;3;538429622
1417967945.884;30;1;1
1417968005.947;1;3;538429692
1417968066.057;1;3;538429723
1417968066.177;66;1;127
1417968126.177;1;3;538429757
1417968126.177;66;1;43.5
1417968186.302;1;3;538429791
1417968246.41;1;3;538429821
1417968246.582;30;1;1
1417968306.582;1;3;538429848
1417968306.582;30;1;2
1417968306.697;66;1;43.5
1417968312.968;5;2;1
1417968315.011;5;2;0
1417968360.605;58;2;0
1417968366.697;1;3;538429889
1417968366.697;66;1;20
1417968366.793;30;1;2
1417968426.793;1;3;538429927
1417968426.793;30;1;1
1417968486.867;1;3;538429973
1417968486.867;30;1;2
1417968546.979;1;3;538430039
1417968546.979;30;1;1
1417968607.082;1;3;538430104
1417968667.147;1;3;538430144
1417968727.229;1;3;538430183
1417968787.34;1;3;538430217
1417968847.449;1;3;538430243
1417968907.609;1;3;538430278
1417968907.675;30;1;1
1417968967.675;1;3;538430314
1417968967.675;30;1;2
1417969018.411;58;2;1
1417969027.795;1;3;538430342
1417969027.882;30;1;2
1417969027.882;66;1;20
1417969087.882;1;3;538430371
1417969087.882;30;1;1
1417969087.882;66;1;6.5
1417969148.01;1;3;538430429
1417969148.114;30;1;1
1417969208.114;1;3;538430481
1417969208.114;30;1;2
1417969268.199;1;3;538430509
1417969268.199;30;1;1
1417969328.377;1;3;538430534
1417969328.471;30;1;1
1417969348.234;58;2;0
1417969388.471;1;3;538430563
1417969388.471;30;1;2
1417969448.672;1;3;538430595
1417969448.778;30;1;2
1417969508.778;1;3;538430626
1417969508.778;30;1;1
1417969568.889;1;3;538430653
1417969568.889;30;1;2
1417969628.996;1;3;538430682
1417969628.996;30;1;1
1417969688.687;58;2;1
1417969689.092;1;3;538430715
1417969689.092;30;1;2
1417969749.178;1;3;538430768
1417969749.178;30;1;1
1417969749.297;66;1;6.5
1417969809.297;1;3;538430841
1417969809.297;30;1;2
1417969809.297;66;1;1.5
1417969869.368;1;3;538430908
1417969869.368;30;1;1
1417969929.458;1;3;538430938
1417969967.973;58;2;0
1417969989.598;1;3;538430971
1417969989.674;30;1;1
1417970049.674;1;3;538430997
1417970049.674;30;1;2
1417970109.795;1;3;538431028
1417970109.795;30;1;1
1417970169.885;1;3;538431061
1417970169.957;30;1;1
1417970197.933;58;2;1
1417970229.957;1;3;538431097
1417970229.957;30;1;2
1417970290.081;1;3;538431124
1417970290.211;30;1;2
1417970350.211;1;3;538431155
1417970350.211;30;1;1
1417970410.331;1;3;538431194
1417970447.947;58;2;0
1417970470.433;1;3;538431236
1417970470.601;66;1;1.5
1417970530.601;1;3;538431294
1417970530.601;66;1;6
1417970590.707;1;3;538431370
1417970650.805;1;3;538431414
1417970710.88;1;3;538431449
1417970770.966;1;3;538431476
1417970831.046;1;3;538431513
1417970891.144;1;3;538431553
1417970951.257;1;3;538431590
1417971011.383;1;3;538431632
1417971011.439;30;1;1
1417971071.439;1;3;538431677
1417971071.439;30;1;2
1417971131.584;1;3;538431727
1417971131.584;30;1;1
1417971191.696;1;3;538431792
1417971191.696;30;1;2
1417971218.5;1;3;538431808
1417971218.5;30;1;2
1417971218.5;66;1;6
1417971278.748;1;3;538431835
1417971278.748;66;1;4.5
1417971278.883;30;1;2
1417971338.883;1;3;538431870
1417971338.883;30;1;1
1417971349.773;1;3;538431876
1417971349.773;30;1;1
1417971349.773;66;1;4.5
1417971409.975;1;3;538431914
1417971410.065;30;1;1
1417971470.065;1;3;538431964
1417971470.065;30;1;2
1417971530.163;1;3;538432016
1417971530.163;30;1;1
1417971590.255;1;3;538432053
1417971590.255;30;1;2
1417971650.396;1;3;538432099
1417971650.396;30;1;1
1417971682.969;1;3;538432123
1417971682.969;30;1;2
1417971682.969;66;1;4.5
1417971743.216;1;3;538432157
1417971743.216;30;1;1
1417971803.335;1;3;538432192
1417971863.427;1;3;538432223
1417971923.521;1;3;538432251
1417971923.666;30;1;1
1417971923.666;66;1;4.5
1417971983.666;1;3;538432282
1417971983.666;30;1;2
1417971983.666;66;1;0
1417972009.165;58;2;1
1417972043.806;1;3;538432320
1417972043.931;30;1;2
1417972103.931;1;3;538432355
1417972103.931;30;1;1
1417972164.044;1;3;538432384
1417972219.124;58;2;0
1417972224.121;1;3;538432413
1417972263.408;68;1;79
1417972284.208;1;3;538432449
1417972344.3;1;3;538432495
1417972404.402;1;3;538432535
1417972464.522;1;3;538432572
1417972524.674;1;3;538432611
1417972584.781;1;3;538432649
1417972591.282;68;1;78
1417972644.869;1;3;538432676
1417972644.98;66;1;0
1417972704.98;1;3;538432712
1417972704.98;66;1;4
1417972765.124;1;3;538432747
1417972765.207;30;1;1
1417972825.207;1;3;538432783
1417972825.207;30;1;2
1417972885.323;1;3;538432842
1417972885.323;30;1;1
1417972917.651;68;1;77
1417972945.375;1;3;538432886
1417972945.495;30;1;1
1417973005.495;1;3;538432917
1417973005.495;30;1;2
1417973065.661;1;3;538432949
1417973065.661;30;1;1
1417973125.776;1;3;538432979
1417973125.776;30;1;2
1417973185.885;1;3;538433005
1417973185.885;30;1;1
1417973245.956;1;3;538433044
1417973246.421;68;1;76
1417973306.049;1;3;538433111
1417973366.138;1;3;538433150
1417973426.221;1;3;538433175
1417973484.092;1;3;538433202
1417973484.092;30;1;2
1417973484.092;66;1;4
1417973544.331;1;3;538433225
1417973544.331;30;1;1
1417973604.412;1;3;538433247
1417973604.542;30;1;1
1417973664.542;1;3;538433268
1417973664.542;30;1;2
1417973724.712;1;3;538433289
1417973724.794;30;1;2
1417973784.794;1;3;538433312
1417973784.794;30;1;1
1417973812.843;68;1;74
1417973843.963;43;1;6
1417973844.872;1;3;538433333
1417973904.996;1;3;538433355
1417973940.069;1;3;538433368
1417973940.069;30;1;1
1417973940.069;66;1;4
1417974000.448;1;3;538433386
1417974000.448;30;1;2
1417974060.549;1;3;538433411
1417974060.549;30;1;1
1417974064.157;44;1;6
1417974101.776;1;3;538433426
1417974101.776;30;1;2
1417974101.776;66;1;4
1417974160.757;68;1;73
1417974161.973;1;3;538433443
1417974161.973;30;1;1
1417974222.061;1;3;538433461
1417974222.061;30;1;2
1417974282.194;1;3;538433480
1417974282.194;30;1;1
1417974342.317;1;3;538433499
1417974342.384;30;1;1
1417974402.384;1;3;538433516
1417974402.384;30;1;2
1417974462.51;1;3;538433534
1417974507.433;68;1;72
1417974522.642;1;3;538433567
1417974582.723;1;3;538433601
1417974582.803;30;1;2
1417974642.803;1;3;538433617
1417974642.803;30;1;1
1417974702.893;1;3;538433631
1417974702.966;30;1;1
1417974762.966;1;3;538433645
1417974762.966;30;1;2
1417974823.078;1;3;538433657
1417974823.195;30;1;2
1417974823.195;66;1;4
1417974854.457;68;1;71
1417974883.195;1;3;538433671
1417974883.195;30;1;1
1417974883.195;66;1;5.5
1417974943.33;1;3;538433685
1417975003.41;1;3;538433698
1417975003.482;30;1;1
1417975063.482;1;3;538433713
1417975063.482;30;1;2
1417975123.685;1;3;538433727
1417975123.685;30;1;1
1417975183.782;1;3;538433743
1417975200.383;68;1;70
1417975243.869;1;3;538433760
1417975303.951;1;3;538433774
1417975342.798;17;2;0
1417975364.038;1;3;538433787
1417975364.131;30;1;1
1417975424.131;1;3;538433800
1417975424.131;30;1;2
1417975428.705;17;2;1
1417975484.229;1;3;538433813
1417975484.229;30;1;1
1417975544.33;1;3;538433828
1417975544.418;66;1;5.5
1417975560.4;68;1;69
1417975604.418;1;3;538433842
1417975604.418;66;1;5
1417975664.55;1;3;538433858
1417975724.681;1;3;538433871
1417975724.752;30;1;1
1417975784.752;1;3;538433883
1417975784.752;30;1;2
1417975844.837;1;3;538433914
1417975844.837;30;1;1
1417975904.931;1;3;538433950
1417975930.826;68;1;68
1417975965.08;1;3;538433970
1417975965.166;30;1;1
1417976025.166;1;3;538434005
1417976025.166;30;1;2
1417976085.264;1;3;538434039
1417976085.264;30;1;1
1417976145.349;1;3;538434073
1417976177.463;17;2;0
1417976205.441;1;3;538434107
1417976265.542;1;3;538434141
1417976265.667;30;1;1
1417976280.368;68;1;67
1417976325.667;1;3;538434174
1417976325.667;30;1;2
1417976329.411;17;2;1
1417976385.826;1;3;538434207
1417976385.826;30;1;1
1417976445.908;1;3;538434241
1417976445.908;30;1;2
1417976446.086;66;1;5
1417976506.086;1;3;538434274
1417976506.086;30;1;1
1417976506.086;66;1;4
1417976566.181;1;3;538434307
1417976566.181;30;1;2
1417976621.776;17;2;0
1417976626.29;1;3;538434340
1417976626.29;30;1;1
1417976640.376;68;1;66
1417976686.39;1;3;538434372
1417976746.462;1;3;538434404
1417976746.571;30;1;1
1417976806.571;1;3;538434437
1417976806.571;30;1;2
1417976866.724;1;3;538434468
1417976866.796;30;1;2
1417976921.495;68;1;0
1417976926.796;1;3;538434494
1417976926.796;30;1;1
1417976986.865;1;3;538434511
1417976986.944;30;1;1
1417976986.944;66;1;4
1417977046.944;1;3;538434527
1417977046.944;30;1;2
1417977046.944;66;1;3.5
1417977107.087;1;3;538434552
1417977107.187;30;1;2
1417977167.187;1;3;538434591
1417977167.187;30;1;1
1417977227.257;1;3;538434611
1417977227.341;30;1;1
1417977287.341;1;3;538434627
1417977287.341;30;1;2
1417977347.467;1;3;538434644
1417977347.467;30;1;1
1417977407.563;1;3;538434661
1417977407.708;30;1;1
1417977467.708;1;3;538434683
1417977467.708;30;1;2
1417977527.838;1;3;538434716
1417977527.838;30;1;1
1417977587.924;1;3;538434738
1417977648.034;1;3;538434758
1417977648.127;30;1;1
1417977708.127;1;3;538434789
1417977708.127;30;1;2
1417977768.238;1;3;538434808
1417977768.238;30;1;1
1417977828.332;1;3;538434825
1417977828.332;30;1;2
1417977888.408;1;3;538434842
1417977888.526;30;1;2
1417977948.526;1;3;538434857
1417977948.526;30;1;1
1417977966.268;17;2;1
1417977966.284;68;1;63
1417978008.66;1;3;538434875
1417978008.778;30;1;1
1417978068.778;1;3;538434892
1417978068.778;30;1;2
1417978128.877;1;3;538434908
1417978188.975;1;3;538434927
1417978189.076;30;1;2
1417978244.373;68;1;62
1417978249.076;1;3;538434957
1417978249.076;30;1;1
1417978266.302;17;2;0
1417978309.202;1;3;538434988
1417978309.314;30;1;1
1417978369.314;1;3;538435018
1417978369.314;30;1;2
1417978429.411;1;3;538435051
1417978429.411;30;1;1
1417978429.469;66;1;3.5
1417978489.469;1;3;538435091
1417978489.469;66;1;4
1417978524.465;68;1;61
1417978549.567;1;3;538435126
1417978566.036;68;1;0
1417978609.701;1;3;538435156
1417978669.755;1;3;538435189
1417978729.806;1;3;538435218
1417978789.901;1;3;538435250
1417978849.954;1;3;538435279
1417978910.039;1;3;538435302
1417978970.114;1;3;538435316
1417979030.182;1;3;538435331
1417979090.26;1;3;538435346
1417979150.343;1;3;538435358
1417979150.447;66;1;4
1417979210.447;1;3;538435382
1417979210.447;66;1;3.5
1417979270.514;1;3;538435411
1417979328.111;58;2;1
1417979330.601;1;3;538435433
1417979330.717;30;1;1
1417979390.717;1;3;538435446
1417979390.717;30;1;2
1417979450.815;1;3;538435459
1417979450.815;30;1;1
1417979510.925;1;3;538435472
1417979571.019;1;3;538435485
1417979571.071;30;1;1
1417979578.104;58;2;0
1417979631.071;1;3;538435495
1417979631.071;30;1;2
1417979652.176;43;1;4.95
1417979691.155;1;3;538435506
1417979697.454;17;2;1
1417979697.471;68;1;52
1417979751.255;1;3;538435522
1417979751.355;30;1;2
1417979795.397;68;1;51
1417979811.355;1;3;538435538
1417979811.355;30;1;1
1417979871.451;1;3;538435554
1417979871.451;30;1;2
1417979871.562;66;1;3.5
1417979880.138;58;2;1
1417979893.487;43;1;6
1417979894.192;44;1;4.95
1417979896.363;68;1;50
1417979931.562;1;3;538435570
1417979931.562;66;1;4
1417979931.682;30;1;2
1417979955.091;43;1;4.95
1417979991.682;1;3;538435587
1417979991.682;30;1;1
1417979997.396;68;1;49
1417980051.797;1;3;538435603
1417980051.797;30;1;2
1417980098.399;68;1;48
1417980111.854;1;3;538435620
1417980111.902;30;1;2
1417980164.718;17;2;0
1417980171.902;1;3;538435637
1417980171.902;30;1;1
1417980178.008;58;2;0
1417980199.356;68;1;47
1417980231.99;1;3;538435651
1417980231.99;30;1;2
1417980292.053;1;3;538435663
1417980292.053;30;1;1
1417980300.392;68;1;46
1417980352.126;1;3;538435678
1417980352.126;30;1;2
1417980400.422;68;1;45
1417980412.19;1;3;538435691
1417980412.257;30;1;2
1417980463.542;68;1;0
1417980472.257;1;3;538435705
1417980472.257;30;1;1
1417980532.358;1;3;538435716
1417980592.443;1;3;538435728
1417980592.543;30;1;1
1417980592.543;66;1;4
1417980652.543;1;3;538435739
1417980652.543;30;1;2
1417980652.543;66;1;3.5
1417980712.627;1;3;538435750
1417980712.627;30;1;1
1417980738.71;17;2;1
1417980739.003;68;1;42
1417980772.859;1;3;538435761
1417980772.859;30;1;2
1417980773.286;43;1;6
1417980775.732;44;1;6
1417980832.975;1;3;538435772
1417980836.36;68;1;41
1417980893.1;1;3;538435782
1417980934.369;68;1;40
1417980953.183;1;3;538435792
1417981013.28;1;3;538435804
1417981034.397;68;1;39
1417981073.402;1;3;538435817
1417981130.361;68;1;38
1417981133.454;1;3;538435829
1417981133.541;30;1;2
1417981193.541;1;3;538435839
1417981193.541;30;1;1
1417981228.641;68;1;37
1417981253.669;1;3;538435849
1417981313.8;1;3;538435859
1417981328.678;68;1;36
1417981373.888;1;3;538435870
1417981424.385;68;1;35
1417981433.979;1;3;538435880
1417981494.096;1;3;538435891
1417981494.185;30;1;1
1417981522.377;68;1;34
1417981554.185;1;3;538435902
1417981554.185;30;1;2
1417981614.34;1;3;538435912
1417981614.34;30;1;1
1417981627.821;68;1;33
1417981674.442;1;3;538435922
1417981674.442;30;1;2
1417981720.434;68;1;32
1417981734.528;1;3;538435932
1417981794.642;1;3;538435941
1417981794.806;30;1;2
1417981816.391;68;1;31
1417981854.806;1;3;538435949
1417981854.806;30;1;1
1417981914.917;1;3;538435959
1417981916.401;68;1;30
1417981975.024;1;3;538435969
1417982012.355;68;1;29
1417982035.144;1;3;538435981
1417982035.229;30;1;1
1417982095.229;1;3;538435991
1417982095.229;30;1;2
1417982109.376;68;1;28
1417982155.307;1;3;538436001
1417982206.392;68;1;27
1417982215.36;1;3;538436012
1417982275.45;1;3;538436020
1417982275.557;30;1;2
1417982303.328;68;1;26
1417982335.557;1;3;538436028
1417982335.557;30;1;1
1417982395.616;1;3;538436037
1417982400.54;68;1;25
1417982455.722;1;3;538436046
1417982455.833;30;1;1
1417982515.833;1;3;538436054
1417982515.833;30;1;2
1417982575.928;1;3;538436064
1417982575.928;30;1;1
1417982635.989;1;3;538436074
1417982635.989;30;1;2
1417982688.348;68;1;24
1417982696.049;1;3;538436083
1417982696.049;30;1;1
1417982756.141;1;3;538436093
1417982756.141;30;1;2
1417982756.229;66;1;3.5
1417982816.229;1;3;538436102
1417982816.229;66;1;4
1417982876.323;1;3;538436111
1417982936.387;1;3;538436120
1417982936.473;30;1;2
1417982976.397;68;1;23
1417982996.473;1;3;538436130
1417982996.473;30;1;1
1417983056.567;1;3;538436138
1417983056.567;30;1;2
1417983116.668;1;3;538436146
1417983116.832;30;1;2
1417983176.832;1;3;538436154
1417983176.832;30;1;1
1417983236.94;1;3;538436162
1417983236.94;30;1;2
1417983264.35;68;1;22
1417983297.023;1;3;538436169
1417983297.023;30;1;1
1417983357.123;1;3;538436177
1417983357.186;30;1;1
1417983417.186;1;3;538436186
1417983417.186;30;1;2
1417983477.279;1;3;538436196
1417983477.378;30;1;2
1417983537.378;1;3;538436205
1417983537.378;30;1;1
1417983552.632;68;1;21
1417983597.489;1;3;538436215
1417983597.666;30;1;1
1417983657.666;1;3;538436224
1417983657.666;30;1;2
1417983717.827;1;3;538436234
1417983717.947;30;1;2
1417983777.947;1;3;538436243
1417983777.947;30;1;1
1417983838.042;1;3;538436252
1417983838.042;30;1;2
1417983840.347;68;1;20
1417983898.139;1;3;538436259
1417983898.262;30;1;2
1417983958.262;1;3;538436267
1417983958.262;30;1;1
1417983962.557;17;2;0
1417983962.573;68;1;0
1417984018.376;1;3;538436274
1417984018.376;30;1;2
1417984078.465;1;3;538436280
1417984078.465;30;1;1
1417984111.678;17;2;1
1417984111.694;68;1;20
1417984138.568;1;3;538436289
1417984138.656;30;1;1
1417984198.656;1;3;538436299
1417984198.656;30;1;2
1417984258.791;1;3;538436311
1417984258.791;30;1;1
1417984318.875;1;3;538436324
1417984378.935;1;3;538436338
1417984379.047;30;1;1
1417984386.749;68;1;19
1417984439.047;1;3;538436352
1417984439.047;30;1;2
1417984439.142;66;1;4
1417984499.142;1;3;538436365
1417984499.142;30;1;1
1417984499.142;66;1;4.5
1417984523.889;43;1;4.95
1417984559.294;1;3;538436379
1417984559.294;30;1;2
1417984619.429;1;3;538436393
1417984619.429;30;1;1
1417984661.38;68;1;18
1417984679.536;1;3;538436406
1417984679.536;30;1;2
1417984713.152;44;1;4.95
1417984739.647;1;3;538436421
1417984739.647;30;1;1
1417984799.752;1;3;538436434
1417984799.752;30;1;2
1417984859.916;1;3;538436450
1417984859.916;30;1;1
1417984860.014;66;1;4.5
1417984920.014;1;3;538436464
1417984920.014;66;1;3.5
1417984936.366;68;1;17
1417984980.133;1;3;538436476
1417985014.635;17;2;0
1417985040.222;1;3;538436488
1417985040.354;30;1;1
1417985100.354;1;3;538436497
1417985100.354;30;1;2
1417985160.451;1;3;538436507
1417985160.451;30;1;1
1417985211.365;68;1;16
1417985220.57;1;3;538436518
1417985280.686;1;3;538436539
1417985280.816;30;1;1
1417985314.654;68;1;0
1417985340.816;1;3;538436563
1417985340.816;30;1;2
1417985400.935;1;3;538436586
1417985400.935;30;1;1
1417985461.066;1;3;538436609
1417985521.167;1;3;538436635
1417985521.255;30;1;1
1417985581.255;1;3;538436661
1417985581.255;30;1;2
1417985581.356;66;1;3.5
1417985641.356;1;3;538436687
1417985641.356;30;1;1
1417985641.356;66;1;4
1417985701.433;1;3;538436708
1417985701.433;30;1;2
1417985761.494;1;3;538436729
1417985761.592;30;1;2
1417985821.592;1;3;538436750
1417985821.592;30;1;1
1417985881.702;1;3;538436772
1417985881.702;30;1;2
1417985941.829;1;3;538436794
1417985941.829;30;1;1
1417986001.91;1;3;538436809
1417986001.91;30;1;2
1417986062.016;1;3;538436817
1417986062.016;30;1;1
1417986119.01;43;1;3.9
1417986119.297;44;1;3.9
1417986122.138;1;3;538436825
1417986182.215;1;3;538436832
1417986182.29;30;1;1
1417986242.29;1;3;538436840
1417986242.29;30;1;2
1417986302.366;1;3;538436848
1417986302.366;30;1;1
1417986302.464;66;1;4
1417986362.464;1;3;538436856
1417986362.464;66;1;3.5
1417986422.538;1;3;538436865
1417986482.638;1;3;538436874
1417986482.729;30;1;1
1417986542.729;1;3;538436885
1417986542.729;30;1;2
1417986542.835;66;1;3.5
1417986602.835;1;3;538436894
1417986602.835;30;1;1
1417986602.835;66;1;4
1417986662.918;1;3;538436904
1417986722.999;1;3;538436914
1417986783.09;1;3;538436923
1417986843.158;1;3;538436931
1417986903.25;1;3;538436940
1417986963.331;1;3;538436948
1417986963.386;30;1;1
1417987023.386;1;3;538436957
1417987023.386;30;1;2
1417987023.491;66;1;4
1417987083.491;1;3;538436965
1417987083.491;66;1;4.5
1417987083.559;30;1;2
1417987143.559;1;3;538436974
1417987143.559;30;1;1
1417987203.641;1;3;538436983
1417987263.741;1;3;538436990
1417987323.913;1;3;538436997
1417987323.984;30;1;1
1417987383.984;1;3;538437003
1417987383.984;30;1;2
1417987444.07;1;3;538437010
1417987444.07;30;1;1
1417987504.183;1;3;538437017
1417987504.183;30;1;2
1417987564.25;1;3;538437024
1417987564.25;30;1;1
1417987624.381;1;3;538437032
1417987684.464;1;3;538437039
1417987744.547;1;3;538437055
1417987793.956;1;3;538437073
1417987793.956;30;1;2
1417987793.956;66;1;4.5
1417987854.207;1;3;538437092
1417987854.207;30;1;1
1417987920.548;1;3;538437114
1417987920.548;30;1;1
1417987920.548;66;1;4.5
1417987980.772;1;3;538437120
1417987980.966;30;1;1
1417988040.966;1;3;538437127
1417988040.966;30;1;2
1417988101.124;1;3;538437134
1417988101.301;30;1;2
1417988161.301;1;3;538437142
1417988161.301;30;1;1
1417988221.416;1;3;538437148
1417988221.503;66;1;4.5
1417988281.503;1;3;538437153
1417988281.503;66;1;5.5
1417988341.634;1;3;538437158
1417988401.747;1;3;538437162
1417988401.839;30;1;1
1417988461.839;1;3;538437166
1417988461.839;30;1;2
1417988521.973;1;3;538437170
1417988521.973;30;1;1
1417988582.064;1;3;538437174
1417988582.064;30;1;2
1417988642.169;1;3;538437179
1417988642.169;30;1;1
1417988702.283;1;3;538437183
1417988702.372;30;1;1
1417988762.372;1;3;538437187
1417988762.372;30;1;2
1417988822.514;1;3;538437191
1417988822.514;30;1;1
1417988882.601;1;3;538437195
1417988942.706;1;3;538437199
1417988942.801;30;1;1
1417989002.801;1;3;538437203
1417989002.801;30;1;2
1417989062.896;1;3;538437208
1417989062.993;30;1;2
1417989122.993;1;3;538437213
1417989122.993;30;1;1
1417989183.085;1;3;538437217
1417989243.181;1;3;538437221
1417989303.269;1;3;538437226
1417989363.403;1;3;538437232
1417989363.486;30;1;1
1417989423.486;1;3;538437237
1417989423.486;30;1;2
1417989483.63;1;3;538437242
1417989483.716;30;1;2
1417989542.55;44;1;2.85
1417989543.716;1;3;538437247
1417989543.716;30;1;1
1417989603.849;1;3;538437253
1417989603.925;30;1;1
1417989663.925;1;3;538437258
1417989663.925;30;1;2
1417989724.016;1;3;538437263
1417989724.016;30;1;1
1417989746.535;43;1;2.85
1417989778.735;43;1;3.9
1417989784.077;1;3;538437268
1417989844.165;1;3;538437273
1417989904.28;1;3;538437278
1417989904.348;66;1;5.5
1417989936.323;43;1;2.85
1417989964.348;1;3;538437284
1417989964.348;66;1;3.5
1417989964.5;30;1;1
1417990024.5;1;3;538437290
1417990024.5;30;1;2
1417990038.993;43;1;3.9
1417990084.608;1;3;538437295
1417990084.608;30;1;1
1417990144.76;1;3;538437298
1417990144.76;30;1;2
1417990154.326;43;1;2.85
1417990204.878;1;3;538437302
1417990204.878;30;1;1
1417990258.662;43;1;3.9
1417990264.993;1;3;538437306
1417990325.052;1;3;538437309
1417990353.554;43;1;2.85
1417990385.196;1;3;538437313
1417990445.323;1;3;538437317
1417990458.624;43;1;3.9
1417990505.401;1;3;538437320
1417990505.5;30;1;1
1417990552.367;43;1;2.85
1417990565.5;1;3;538437324
1417990565.5;30;1;2
1417990625.596;1;3;538437328
1417990625.596;30;1;1
